1,167.997582
2,163.082385
3,138.377339
4,147.480326
5,109.725821
6,84.076127
7,75.761564
8,78.257262
9,94.587605
10,93.959362
11,87.875156
12,70.756250
13,71.709266
14,70.751243
15,91.409261
16,66.006702
17,86.955868
18,105.255406
19,92.071590
20,83.351593
