1,210.006937
2,153.127026
3,139.707845
4,116.953429
5,107.568013
6,126.416607
7,94.377525
8,116.751494
9,102.456677
10,99.603328
11,103.924861
12,86.672169
13,120.605554
14,92.446935
15,113.111328
16,84.634004
17,102.698761
18,78.508560
19,94.246204
20,90.411100
