21,254.660684
22,322.625165
23,315.963475
24,333.334538
25,360.742397
26,339.457294
27,382.573428
28,383.645360
29,354.112290
30,416.645841
31,356.191786
32,281.899545
33,314.694941
34,326.945394
35,316.401658
36,351.923431
37,325.114129
38,367.929783
39,338.457995
40,331.619011
