21,97.541973
22,87.375287
23,88.796331
24,80.473238
25,85.978856
26,95.160256
27,95.743159
28,93.206708
29,88.980940
30,109.161377
31,85.669182
32,79.128432
33,74.533016
34,79.584712
35,76.337447
36,86.533558
37,80.025872
38,94.476670
39,91.097926
40,73.825224
